source_label,source_mode,title,url,drop_reason
Google News Foreign Discovery,google_discovery,Malaysia expands biodiesel usage of B10 to B20 on ground transport vehicles at main airport - Reuters,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQSFJRQmdsOTBvbUd1Wk9xbWJjcFdSMG03Y3FVV3dUNF9jcW15S0swYWNWOUZialN0QmpCelJBZi1taDR2Z2RBVV8zYTdGdFRJMHFqVTcwQmYyTUNpd3JsSDhnbk5xWk1NTTlwN0hScWt6YnZRT2g0RDdoZlMxV1ZRZkVZUE5CWGJ0WktlbW5jek9RZmdHcHlTLXozZHRCdDBYc3RGY1RJRVlWb2pXYWRZMGloT05ZQ2lIaC1LLVdOa2dXUWxZQ3E1YVZIOFNkM2ZoMFJfVE5rUzVlcXVYUHc?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia's Petronas aims to boost its exploration and production in the next three years - Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNWUpxSHl1YjFqRllmVnVFRElLdkgzT1BvOXRDcGlLRVF6ODBRR3NWelQ3SHlwQmJ6NmVrN2QwR0ZBVXE2VHlXTmpRcGdpdDA0NHdZRjJwejBRaGR2OWZaMWJONGNoeVhjd0dzQTV1ZFZHSzhZYmZRamFIdmF1YjRkRzRLOUZfVFpsc2laYjF1NWNsU3p0eXN4Vkg0RUlWZXJJMFZ6eGNXZ3Vwd2NiOW1iQ0ZIYWJpSXJCejllUzBNUjhKdW8?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia's March industrial production up 3.2% y/y, above forecast - Reuters",https://news.google.com/rss/articles/CBMirwFBVV95cUxPSFUzVjk1WTZIZ1c3a1RLNjFhZ0hYTVgyLVhvbVRrWXphMlJBNi1jYW1qS19iWTV5ek8xSnhSbjNGSGhJV0RxWXVRY3BPQWFsRWVHelJ3bGVfbTVpejFQMkU3a2laNEdUZEpsS0JuTUJFMXpUMVFDc0ItNVdKTEhZd1B4bk1nQXpPdHFwMnYtOVNwVVZHRkVoZjBkS2pJclhXU3YyTndYU2JpQkZGZU84?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia says it has no record of documents granting ex-PM Najib home detention - Reuters,https://news.google.com/rss/articles/CBMiywFBVV95cUxOb0c4WHA0NzVqUG5INU1SczN2dmFFeFBFendjNWFyaFZRR1QxTkpJREhmSllxRGFwUEpERmJJc2tfMWNQU2NoNDBtbEgtZ0lVMjhLX1FRVGUtTmsyaVhCb1JsUGNHNFJzZmhLM2ZMeFVzOVhCb0xpdGRMdHJnN0I2ekJQczhoSjdfYjJQaHpUd0RMbWhZM0l5bEtFWjc0Skt4M3A3N3Fmc1N5SUFsTFZyc2hBcWJvQVliMmRmRjdEMTRTSzNGaFlua3dScw?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"ConocoPhillips takes over as sole operator of gas project in Malaysia, Petronas says - Reuters",https://news.google.com/rss/articles/CBMixAFBVV95cUxNb1hpYTJfWkgtalBlRjlzczFCS1VJbmR0cEJkamJ4Q1JvOTN6dFdUaDFXRzlUVVhsWmlyYzRSYlFWcUd2QTJ4VmVaTEMxeFpNUGdrZFV5MWUtZmE5OG1MOHJVOEwtdGpaRTFFQlptcW9uc3lTTE84b0tlMjR0RWxpeTVld255czFiVlk1RTNRUWZ4NW94V0t1eW1rSVpxTEJvSnBYdjNhcE1tZVMtaUpQbkpzUFpFc0VDeEVoSDdQMGRkRmNs?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia's troubled ex-PM ordered to pay $300,000 to politician over defamatory remarks - Reuters",https://news.google.com/rss/articles/CBMizgFBVV95cUxQb2dTTjhFcXJBVGc4dGN3Zzd6NHQ1NEdtR0lXN2Q3bzZuQ2RGbHp2VWpyaVVVTWI1QS04MFhfdnNPTVVnZUtNdm1PZXhweU9UNTlTblY1WnJnMlg2Z1I5RnRDaE1kOFRZQzR0dldvcXpLLV9fX0k2a0NtUzBQYVpqUHBzYlVQcjRTSDJCc2luclJEaENXY1hRM2hlaEJHdTg4Y2dYLWJMUFRmOVFUdXRyUUFhMmNra21VakRKUXU1MG9BeE5iN29EbDFkQTRqZw?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia drops 1MDB-related money laundering charges against ex-PM Najib - Reuters,https://news.google.com/rss/articles/CBMizwFBVV95cUxQd25HWi1XdjNCZVdTVnBXeWRVVXRlVDlMLU50MTNJR2N4UF90VnBoeS1KdXkzWUZZX0lRaEpIbjFQMzZqV2hya0pFZ3BJR280cDY5LVlxWUM3bXgtS194aGR3LWlpa0N1bFYwMTAweVNLRUVUNmJLMzdKamJxX29rYmhrdlBxUFdleUlqYTFiTFhQWTB2cWlwQm51UkNDdDhwcEYxYzB1ZmI2WV9seUNkSTdNdmVkTnpQaThQXzlzWjZ3Y2pnX2dLM080TXZpc3M?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia reins in data centre growth, complicating China's AI chip access - Reuters",https://news.google.com/rss/articles/CBMitwFBVV95cUxPTHB3aDBoeFVhS1JzdkYwRWpnSldoOWFxeDNYc2dZcWVqdXNzdXpvVWo3dUh4eGRudWlFSWxUdlg3Tktld0s5VENMaWRzcklfMG02NEJLcDBUWjAxYV9PTVhzU3F6MDJKNDd0Vk1JZzRHOTYwcVZFN3pkbTdOcE9Qb1cteTkyUF9RVTBmQjVYUXRHLVZGTmpmWUd3UTVTOEhIa0RRcGZSMW5KNWFzLTMxaVItbE1NdTg?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia's Top Glove suspends Selangor operations over enhanced lockdown - Reuters,https://news.google.com/rss/articles/CBMixAFBVV95cUxQYUpqUkcyaHVyblZ3NEtIT1dSOGFEanI0U0E4clV3bHR2dlMyYWpuYzFiOTlNTTY2SkdOcnpVMGk1QndmMDlZaVh3WVZ5Wlo0aWdxOUpVSzUwVVFMT1M4YXVqT1NPZEpKaEJndXBlSjA5RUFsd05TRktZWUNBbEgxQ3NYYVVSTmFIVm9PdGtDdm9iZE9tazk5YXlHeldQN3EtRkdWbXd5MWFiUVRXdXNHRDJQaXpOeFVpUC1RYUxLbUdCWVBY?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia pressed to probe deaths of 150 foreigners in detention last year - Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQTnZRLTNTN2FFWUdITEw1SEUzQURJR09SY2tTMUNpdHJsR253aHU1bUtEbUlONEoxVUxRN1Z5RERWU1lUMllwVG9QWFdNY1ZSb0RhS0d5RjlHODVZYnQyWmtISnM5ZnQ4eWtKdHBhZ2xNUHNGOTV0WUVmOWtucnVrUFpqZ0ZIbVB1c2Zlam1BNjhoZXJvOU8tUzZUUWpNeEJZMUJ0MG1QREx0bkhTTGZBemFTa0tPLWJGR0tj?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia mulls shutdown of richest state amid COVID-19 surge - Reuters,https://news.google.com/rss/articles/CBMisgFBVV95cUxQVURLWThicXpOeWRvNW5CVHhwbWN0RjNiWDdlY0dwRXpwTnJ2M2p5ak5BSldoMDlMSE9FbTNrRkZvckV4c0hwb3ktRWM5M3dyazhabTFIb1A0X1BKT21CUllhRU9fZEc0NXhmX2FuYjNEaW04eTBrcTRqSkVjdVhJeFlWcXBVV3hCV3hOaXlzWTlORW1wRVgxRWtkVVQ4ZldEdmxjMTNvYnBscllLNzZUaXF3?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia central bank to hold rates at 3.0% until at least 2026: Reuters poll - Reuters,https://news.google.com/rss/articles/CBMiowFBVV95cUxQS3dRNlFVSHdFS1ZqN1hJLWt6R1BaZkxHd2lCZUlpVnJNeWhGRjBwc0NoX2puaW5kVTlaRXpFY1dsSzcyWW5TbGpEVUJhV0ZKZGdlbTdLTFRWUXFNM0t0N1RxOHk2bmFPRjI5WmxEbHBadXJ2ZGFlVXI2SGREcVZiaUJoUnVLZGlxR3kySUM5d25fcjBqNUZnLVgxb3lpNHVLeTVz?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Exclusive: Shell in talks to sell Malaysia fuel stations to Saudi Aramco, sources say - Reuters",https://news.google.com/rss/articles/CBMitwFBVV95cUxPekVhYjRTZE1NV0hETGNVMkRvdEdwRUVmR0tXcDN3X0FOQkhVbVo4QmVZTEkyRGhkLWlidVJGWEh6UFJqSjFpczJCN2dSM1g2OHBZVWlGUzZDZDZHTmNqdDJmYmlyc3FPemtBUFlrN0t0LV9GYmdxYS1kam1PbVR5djJzeVB2TTVMQXNJT1RBU1JEUHVvYnJiVzI1X3YxdnR0MkFBTWhiQ0FiRWIteFc0SFN5aWhUVXc?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia keeps rates steady, cuts reserve requirement ratio as growth outlook dims - Reuters",https://news.google.com/rss/articles/CBMixgFBVV95cUxPcVl2VEFEUEliRU5oWUxScVNFMERNYU02d25TTnJvUkxWTW5BSHZGYVIweHV2UGJ0Y3BmVEU2RlFfa2R4MGJ5Y1RVd1ZFWTFaVUpsWC1xcmZIYVZLOWZSeExGQVdCOFhrQVRXM3MyUEM0am9PM2VsQk04QmhISmM0bzhZOTdMS28wWU9uVTdZU0ptdHUzcXJaSURHUEdhVWlZemtBY2JkTzFpeWRKb0RhVGxXdFhSTW5RWG1rUlczNS00cExxemc?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia says forced labour allegations hurting investor confidence - Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxNbWZpeF9Nc3JYQlZwN3Rkakg1bF9EdWlLZHBXY2o3VFBxUWhXRmFKOHFXVWFfa0lOaXlvMVJnR19Sc3BXay1XNGRGM3EtYTNxa0RWdW8yZWgzT25hc3A0dzNReDB0cDBWanJYSUliTnRYVmNZa0RTZzVXWTBPSEtObEg2blVHaWkzcUhnTXd2dzlIY25STWVDcnl4TXJMVE1XdHhWcEtibmhwam8zTHVrMA?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia trade minister to head to U.S. next week for tariff talks - Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOY3pUUEZ6aXg3S2tPbjEyRGRReFJQTTVxalVOMlVIUHFPUlNmT205MDIwY3pkVW8zcFVfNVo0QWNoR3RYb0I2bTBabXQ4ekFtaWVrTkZtajlaZ3h4c2tPUEVNVzhObXRMR3JxNnRMa3hXbkpJTGczQXY4dndWUkpBdmRnNTFOMk1TUUhnc3BNRV83OV9MemJRQS1wR3k0RDJvZF9PckxheEo?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia brings fresh charge against Aker Solutions' employee - Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNR2lJckZxSzBMY05OLUI2MjlpSm5fNENfU1ZpMVZCeVlNRXNJRG8xU3pLRVRLUW9fNjNYNy1hS01Jekh5NkNhbURFdS15RFhDWHhhNHk5SWVCaEVWXzJBb0pYYUFEdUpVUXE3SGVYSTVmaFNKZ2pGcVZQUE1HLXF1Zm9XV2VGVHdtdmNZb2ZtaU1SM05TMmdfcVVLbmxVNjh3NUdWVHk4eDM?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia revises anti-dumping duties on Chinese stranded steel wires - Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxOQ2h3QzBLUHpEcHRJRXNGRWFqX0E2bmlESi1VbTA2NEJxbGJjYV9NTzFleXhKMmhGclAyVUs1OTQ1MG1YX1R6VXNIQ1QzaXVNd1paM2g1dFRaUzc1RDRpMGxrQ3FiWDBNejRYR1dsNGZWLWRhdnRxaHpUT0t4STZVRzNxeC1VQWl6U2p0VUxuQXo2eXg2bkk1WXluMzJVLVNaWTlkRGo0bXRNcVpwc3c1UXhBY3c?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia's labour abuse allegations a risk to export growth model - Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxNNzZ1ampDbDJKbzB3cnBubE5pMHBLdjJGZXF0QzdPTXhtQ1BSbGVmdC1ZQTdGMUppZmY0Zm14Uzd1WnRBdUE3OWhkOENRUnUtdlA0OHllNldmMmtzQVJPdDBpSzRBNzZOSHZINUQyaTh3b09uTkxsWnZCX3lsakdSSVlhY3VJNm5ycW55TDZGVEM4MVNGX1dWY29YVDAwUDZjOUJfdS1pYXlXeUwzM0lFQTRZaTc?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia denies new laws on house arrest are geared towards jailed ex-PM Najib - Reuters,https://news.google.com/rss/articles/CBMixwFBVV95cUxPY0NlYm1KNVdlZUxQX1lsTHk4YWlNRzJEM2lpWmZKTDNLZ1dWVUlWNnhWMkJPVFh4Z2NwdzlwMXZCcE1LUUF0ZzYyS0ZBX3pkOTZhLUhhWjFEYUVYY3lObXMybFhNU2NaNEd5ZFJVbUdibVNMZkIzc1BqTzRzY2FQeHAySkF0VGhXNTZzd1FpbjJ4aHVkcktmR1VXUFRydHNTQ3RtRG1IaWh1ZFZPN3Nsemt2SDVJWk5oZG5mU3hDTHBfQzJTLWtN?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia PM Anwar: We have seen a change that has awaited the people of Malaysia - Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNYmIxN0hhN2NVekc3bXY0RHZBQ0w3c0RWNm1nd05Iamtac3lEUk53WVdJQlpGRVY5QUs0TzcwQk5zUnY4UGxUMGozX1c3T2xRX2dKRDgwYTA0ejVWeDltNTlJQWZIS29ZS09JN1RwbFRIeHAyVG1Jel9YSk91bjlYZi1IaWd2OFl6Y2tlZnhoM3A5OW82Y01pcXFnNkx1aURkdHJ0cm5nZ18td0VucWdIZkRETWdzZk5jR1QzR3VOZzM1ZEE?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Iranians in Malaysia say banks close their accounts as U.S. sanctions bite - Reuters,https://news.google.com/rss/articles/CBMixwFBVV95cUxOaDJEOGdnVDJ1cFhqeXRxM05VNDVZNFRSZlZhM3Rvekx6NUJ3RzZkdXpuUllxb1FVdTk3UHpwNXpvakVFTHdKTGdxOHZtZmNaUWxvUTg4bGd4WEZfU3JUSUFGRHJjMTh5UGdCN3cxZzltWER0TjdBWEFZaHUtR2FJZi1oRkdOY3M5ZUJKc253aEZrdk1mT2tVRUQ3c0NUdEo4QWtaRUVHSzIyelRfY1JwcUFuOGV0UkdMM000UnVkYzJQZDJreVRZ?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia will not cross ""red lines"" in U.S. tariff negotiations, minister says - Reuters",https://news.google.com/rss/articles/CBMiwAFBVV95cUxPank5b2RnblV3QmNnYlZYZTlJbkVJVkxLNmdfNDlTSWRocTR2Tzk2elFmSWNQVUxUSmtRVWhDTm43QTVFSUlrRU52eGxRS1hLY2VTbVI0Z2pvUVhNQ0R5XzNfQzVCNU9URGUzTG13bkhCU3I4RGs4enY2aGowM2dBSTY2WWdZYmVQeVlreS1uQmx4cU1wdkRHZVM5eFZZMUpLNmxZTDFtTVZVM0hha0hZbkxhR3k2V0EwN0tqMzE3MUE?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"No plans to bring Formula 1 GP back to Malaysia, sports minister says - Reuters",https://news.google.com/rss/articles/CBMitAFBVV95cUxOVlBVbTk2d2pydlBRZmNxbDJUbDdCajNHazFyR0ZQcExCZ0RvZE5NN1RDMnVDc1FTM1JmNkx4enZ0b25HakN4V1dkdkZrS3RMcXdIVGNmaHV6Q0hNQnhlTUhWaTB2R1BmdXhlZEFnSzNQNWZaZHZ0YVhLdW56Wk5fZzJYZ3N0VWlLcmNVeUhqNjI4SFhwam9ZT1l4bVZRSEJwWVpvRkZVbk8tLXYtMV9EcjdJMUE?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia to introduce revised sales tax, expand services tax from July 1 - Reuters",https://news.google.com/rss/articles/CBMipAFBVV95cUxNMXQ2NjJDSXFzS1d0TzRRYW1hS2dHOGpBdzNhSV8wbTJZSmhpR3BXdng3dGxNV3pTYUs0djB2NkdLVUVMN1hEZWU5eWpKblVBeXJBWHVncTNmaHNaLVpSaXRwNURmc3VtSUUzZTNyd3NRVzN5aUJsWGlYd0ExY1VNdTVkLWZOejhCWlBEY3NfTmVkdEdFNE4zaGFVQndTYUw3U3ZWNw?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia palm oil output resilient despite flood disruption, says MPOB - Reuters",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQbU44dnZHXzlmbC1TNk53dnNRM2lpUVppcVVLWlU4elV0UzgxYm1GajJlT2hoa0FWWVN3blVjQ2U2Um94a1gtb2Q4Ymp6NVVLMDVCdGZKR0VwbWNoaWlKRlVWTGt2dktUdHRqTWlyT3FsM0dMblZvR0VmaW04RjNIUzUxYmtvTFNYNWtQUDU1YjBabGpPTUEtS09pa0tjYjBlZ1Q1aHlpNXdHb0lDSjkxRW8tSUNXTGRVeUNIRWI0WnF0Qzg?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia to ban export of rare earths to boost domestic industry - Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxOMjZGeS1VcmlkS1IxaFRIeWVtOVRXS080QmxNVXNtb2JUWEM0cWtXUFlBRHNScnA4aFAtMkR6LW5fZHg3UjlwVFZROHFRWkwyblp6MHdpYThQbDNXSWNCSVd0YUdKNVNaTzhnRkJNcGNvN3g4OV9MaWNrNkFYd0hFa0VCLUtxWFdsTFhxaFRBcXZrRFNvWXB5Vm1qVEloUUZxeW81WWpzV3ZrNHd3c04weQ?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia palm oil, rubber farmers file EU petition opposing deforestation law - Reuters",https://news.google.com/rss/articles/CBMizwFBVV95cUxOZTdnTVVmRjU4bjAwckNPTGp0OG9xYlNTa25iMzZ5Y2NTUzBTMW8wTnFNMURNMzVDV3UyeGl1eDRET0pWdTFwQkhHamFzWnUzbFpTTHZVbFE3NWdwYmt0cmp6TWZ3X096aXJnRlBHbkZoblR0Q3dvNEFXaXl3VE03RVBSUVdZOERfcGYxeW1IRFlDaktNR3FfX2dYY1hGSzZWMFhwZXZwSEotQVN1TXN5Q3pYT2NWTDFGZ0tyaGtCZUc1a2J2bjdURkt6d19HM0k?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Jubilation as 'pride of Malaysia' Yeoh wins first Oscar - Reuters,https://news.google.com/rss/articles/CBMimAFBVV95cUxQWUg2MDZBUVZNRm5RWm9qbUZLNk1XNlBydlRsUjNPTllUQVpzT1k4b2VKbU1JVFgtM2FtWktYMmJJN1ByZlhoNWI5V0dfd3FjUTNtSTJxaVM0X3JxNUhFR184U2dmWWxJS2xvTHI0a3ZvQmhRZE4yMzZENWVvTlE4cDJockNHaVV4S2p1ZWhlaUwxako4MEl1YQ?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia aiming to become energy, chip making hub, PM says - Reuters",https://news.google.com/rss/articles/CBMiugFBVV95cUxPV19SeTRlQ05adkI4OUVkeTM5VDVRbmhkNVFRMWdESTV0bWRVVkZBTGZxX0J2MlQ5dzI0U21WWDFWWnJ3aHVySEo4OExQbENNMkpvUi1OYXRncVpubTQ4SndnbkNZbUFsYWhNSXZJWV9LQWJqQ1BQd2I4bkVFc1JfbWxOWlhLVGt3aWlPLUJPVW5UMThUekVoeFA5QnVoTGowUVptb1U0UkR3OC1GVUVDMzdLbWE2a1Y0LWc?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia wins appeal against partial award in $15 billion claim by sultan's heirs - Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxOSW9DOW9hV0NFM1N6UkU2TkJmWlVDanJrSUhNZVdRcWtXRDdLX2k1V1FzNlQ1b0pXbkhld0lVOTdzNmlwY1VxOGxXMzBDX2pENDlUM3FnVWROLUs2a3ZSWWE5aGQ3dEliRE9ScDYzTDMzd1JncWVSWDJZelJtZk1QaHVybUpobHRoNTNIU2FoVDdVb0ZPQWVLRzlBWkVTdE03NUFXUlVfZG9QVlRoSU91WUU4QlNJT3hqa1VCeDFlSjFkWV9BdHc?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia steps up gas-fired power use in December as reliance on coal falls - Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxNOHVqVnVGTkcwbHpvdTZ0MndKc3VWSmZBeU9PN19OTkJRNmdkNkdwdkJ2WUhlOWNLd2Nyb1owR1RnRVNaTUR3bndVOTZsQTd6LUstaDRGU1kyalBteG91cF9kRHNTQ1VzTXMxVlh4MU1NNXRwbUh5MDZpRkwzXy1kclZ5Y1hlbzZJenZzTTZqeHljYXRTbkxPdnpRTWw5Y3k4dGlJZVJwMEZmaVJHTzFlQVVzWUJnSjZNV0taOFhB?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Microsoft Malaysia to launch three data centres in Q2 2025 - Reuters,https://news.google.com/rss/articles/CBMioAFBVV95cUxPa2x2Q3NlemZwcHJhYkV4QUlCYmUzUkhQZUl4aUhuUWt5Sm44M1c5REZaVDN3MGRXc1ZhWTVTSTBaS2R3Tm5pN3ItQjJTTDlGejIyeU5lNXJSRFpwRXQ4QWNYYmdKaE82bldMdU9yYXVjdnJabnZvUDZrVlg4dWNBRDAxOGpBd3hQcEFoZTBwTDM3Mkg3V0F3ZkJYS0dnS2Uy?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Vietnam-Malaysia-Singapore offshore wind project to complete first phase by 2034, Malaysia energy minister says - Reuters",https://news.google.com/rss/articles/CBMiyAFBVV95cUxNeXgxMDBkZnhfeFdVeTFuWGZ2UjlHWTduUFlHeng1VDdMdXRjWS1pOEZJNnpjUzRCUy1KNlJhU3VodjVMc2NjaVBlcDBEZlZRX0M4TzJMRU94M0I1eHEtdHFtX0JTRVh4WnN4dkJiYUV0UU1meXJiUU1WWk50ZFBqRzZIZ19ka0VKMXh3ZUxyZnVIN0dmRG9SLU1PeHMzcVlMVjhTaTMwazRNVnpVTXA0ajQ3UXlxZmhNY3AzU1lpdmJmNmdqM2FiUA?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Sony to shut a Malaysia factory, consolidate facilities - Reuters",https://news.google.com/rss/articles/CBMipwFBVV95cUxQX25LN09OUVJuQm9feGRjcDlHdzYyNFZncjlOWEg0bE1DVV9BOXpTTFI5Q0RLVUllcWtOV2pyRkJoLTRXbkdCYjVBRXdRVWpzMzhvck9vV1ZUVVB1NXVESjZKSGJWMkFRNC1tbEtMNzRxZmpGS2JuMXZsVF9YVmRsVkY3UHg2NzU3dHk1azVZWkxVTjBvQ2gwS2pMdE9lT2FQbVB5TXFZSQ?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia deputy PM says Petronas received threat to 'burn' LNG facilities, state media reports - Reuters",https://news.google.com/rss/articles/CBMizAFBVV95cUxOdGpzeThmS0YtcTlNUGwtOGd4ZWFjSnZKTTFxQW85MlNGUmlJUXFkQ2R3a3ZMT2xkdEhpaG1aVVNlbjktNFA5emNSVzhVVmhVTXlVU0FNdHd4Ykh0eUFzVmo2c2lsVk9IR1p6eW8tQk54cjBNWXN4WnVKQUx3WmpIRHJJTUphN3FGMmo5bWJWX1pFUndidXV0WDYwLXBNdDZrSDhSNGhRYVJRR0E4cU5QMmQtMjB4dDZoOUdWb0pqMnQ1aVdTb0pfQlZGVGc?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia says trade permit required for AI chips of U.S. origin - Reuters,https://news.google.com/rss/articles/CBMirgFBVV95cUxNQUpqZWtkazc1aUVfOHJCV2tFZG9aLUdaeS1tMGM5NXc3M3g0YkhrVlJfOUtxVXZoRnIzZDlwZnhLUXFQZzhtR1JvenRTZUxkRU1QMVNMYTlvTEEwRDNsRF9CZjBVckY0OFFBcWxrRjRNSVNlOEFaRG93bEZjWWozYzZMLTBoSDlCNkd2cUdQTDViTDJkaENBVk9HZXRFcDdsQTNYaVA2cjRNcUszWHc?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia's Khazanah Nasional fund reports higher profit, 5.2% investment return in 2025 - Reuters",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPa0hxS1NLcUZIS1VETnU2WWFfUVZlb1I0MVF1MWVtMUhIazBiT3dsLXg1aEtmUXlQRTl3SGd0Nkg0OVZOU3M2UU5wVU5hRnV6UkxlUUQyWlJmSUVPZi1XTlZ1aDdlLXBZbmFuNWotR2tWR3BLR096R2E4TWF6RTZPNnZEcHJ3LVRwVm5fdFpJQnozdWo5RzZBTzcxeHZ3YjJaakRUeV8yZmpzR2l5bHdfWTQxOG5ucERibnlQdHhiMWthck9xWHJadWtxRmNvb2hX?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,"Malaysia's central bank holds key rate, upbeat on growth despite conflict risks - Reuters",https://news.google.com/rss/articles/CBMitwFBVV95cUxPMEViUFVYS3MzelZSUGhpTmZZaTEteUJHSjRjYVpBUF8yZHRaNEFYWlNsSldvd2pEM3R4S2dSTGk0ckZEbzZCZUNxaDNIdFI5YzNQNWY3N3dRNmlBVjdWbWdfY3NWeEFONmRMMnBPTnNKVnEwTXZFOVJvZXllRjRVM0lZbndYTG1WUzZpNk9FY0Z0OFR1UVcxLTdTNzRaSlhRRGg1QzlSa2pxd1Z3dTY5NklnRmMyZ00?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia charges second Aker Solutions official with using false documents - Reuters,https://news.google.com/rss/articles/CBMixAFBVV95cUxQTnJsSDlPdFBJZ2t0XzRnSGxTU2JVanppR19HLW1HT04wWnZnWW5vdzQzcDMzbUVqUzkzNm5HakxfaEhSbXM3YkotT3VfR20xZUFydE1Rc3RvZ2w5NER3VzNJNlpfUGkycF82Q3VVRzlya21yUEc2QlRFY3dFWEUtTnl5RHRXMW8xbV94NENyLUxrcFhjMk9qVjZqVWs5cnU3OERzZkE4ZGdsVWRfZGFLRXk4Y2ZPeVJ4bFRFd1R5T1ZtMkNL?oc=5,not_articleish;google_unresolved_news_google
Google News Foreign Discovery,google_discovery,Malaysia's parliament approves law to regulate government procurement - Reuters,https://news.google.com/rss/articles/CBMivAFBVV95cUxQaEpFQnFySl9uNEVHRktOVkw2MDNiTkd2MWJ0cmFQNHB3cVdZa1dlLWw0cTU0THBuTzJReXEzWTZnS2FTeTNSbFR3ZzdNNWE2c1VodUxRUDVBbzVHOWNqMDlKbjNLcFlPa0M3MUwwOHZmcXg4UzY0dmRNbE1uMi1EcjMycElZWmxEMUdjOWFYZ0lrc21BZXVIT1FVZFFreFZzX1BDXzRHUlNJcnZoQ09pNXlKeFJqcVBfdkxycw?oc=5,not_articleish;google_unresolved_news_google
